,Fiyat,Mahalle,İlan Güncelleme Tarihi,Tipi,Net Metrekare,Brüt Metrekare,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,WC Sayısı,Binanın Yaşı Num,Bulunduğu Kat Num,Salon Sayısı,Oda Sayısı Num,Toplam Oda Sayısı
0,2600000.0,Tuna Mahallesi,2025-10-30,Daire,45.0,60.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,25.0,3,1.0,1.0,2.0
1,2990000.0,Barbaros Mahallesi,2025-11-05,Daire,28.0,40.0,30.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,4.0,17,1.0,0.0,1.0
2,3200000.0,Koşukavak Mahallesi,2025-11-25,Daire,90.0,92.0,5.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,2,1.0,2.0,3.0
3,21000000.0,İnönü Mahallesi,2025-11-17,Bina,110.0,130.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1.0,2.0,18.0,0,1.0,2.0,3.0
4,3975000.0,Evka 3 Mahallesi,2025-11-26,Daire,75.0,80.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,3,1.0,2.0,3.0
5,14950000.0,Evka 3 Mahallesi,2025-10-31,Daire,112.0,135.0,5.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,1.0,,0.0,2,1.0,3.0,4.0
6,7650000.0,Egemenlik Mahallesi,2025-11-27,Müstakil Ev,100.0,144.0,1.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
7,3900000.0,Çınar Mahallesi,2025-11-11,Daire,120.0,145.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,25.0,3,1.0,3.0,4.0
8,3900000.0,Birlik Mahallesi,2025-11-05,Müstakil Ev,115.0,150.0,1.0,Klimalı,Kiracı Oturuyor,Krediye Uygun Değil,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
9,4600000.0,Barbaros Mahallesi,2025-11-21,Daire,48.0,62.0,4.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,0.0,4,1.0,1.0,2.0
10,15850000.0,Ergene Mahallesi,2025-11-25,Müstakil Ev,120.0,200.0,1.0,Merkezi Doğalgaz,Boş,Bilinmiyor,Müstakil Tapulu,Hayır,,Yok,1.0,,13.0,0,1.0,3.0,4.0
11,14850000.0,Evka 3 Mahallesi,2025-10-31,Daire,112.0,135.0,5.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,1.0,,0.0,2,1.0,3.0,4.0
12,3700000.0,Evka 4 Mahallesi,2025-11-18,Daire,100.0,105.0,8.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,18.0,0,1.0,3.0,4.0
13,4200000.0,Gazi Osman Paşa Mahallesi,2025-11-26,Daire,100.0,110.0,3.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,3,1.0,2.0,3.0
14,4250000.0,Kızılay Mahallesi,2025-11-27,Daire,80.0,90.0,2.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,7.0,0,1.0,1.0,2.0
15,3700000.0,Kızılay Mahallesi,2025-11-17,Daire,77.0,85.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,7.0,1,1.0,2.0,3.0
16,6380000.0,Ergene Mahallesi,2025-11-19,Daire,79.0,88.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,2,1.0,2.0,3.0
17,5200000.0,Kemalpaşa Mahallesi,2025-11-26,Daire,150.0,300.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,13.0,4,1.0,3.0,4.0
18,4000000.0,Kazımdirik Mahallesi,2025-11-20,Daire,80.0,85.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,3,1.0,2.0,3.0
19,15000000.0,Doğanlar Mahallesi,2025-11-28,Müstakil Ev,120.0,130.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Evet,,,1.0,,0.0,0,1.0,3.0,4.0
20,5750000.0,Koşukavak Mahallesi,2025-11-03,Daire,75.0,89.0,24.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Var,2.0,,1.0,22,1.0,2.0,3.0
21,12750000.0,Evka 3 Mahallesi,2025-11-20,Daire,180.0,220.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,18.0,2,1.0,4.0,5.0
22,5450000.0,Atatürk Mahallesi,2025-11-28,Daire,80.0,90.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,3,1.0,2.0,3.0
23,7760000.0,Erzene Mahallesi,2025-11-08,Daire,65.0,88.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,0.0,2,2.0,2.0,4.0
24,14000000.0,Kızılay Mahallesi,2025-11-26,Daire,200.0,210.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,3.0,4,2.0,3.0,5.0
25,3600000.0,İnönü Mahallesi,2025-11-28,Daire,80.0,85.0,3.0,Klimalı,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,2.0,,25.0,0,1.0,2.0,3.0
26,4900000.0,Rafet Paşa Mahallesi,2025-10-30,Daire,40.0,60.0,25.0,VRV,Boş,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Yok,1.0,,3.0,7,1.0,1.0,2.0
27,,,,,,,,,,,,,,,,,,0,0.0,,
28,5270000.0,Yeşilova Mahallesi,2025-11-26,Daire,175.0,200.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,25.0,5,1.0,4.0,5.0
29,10800000.0,Atatürk Mahallesi,2025-11-06,Daire,150.0,170.0,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,7.0,3,1.0,4.0,5.0
30,3500000.0,Erzene Mahallesi,2025-11-25,Daire,130.0,145.0,30.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,3.0,2.0,25.0,3,1.0,3.0,4.0
31,6500000.0,Barbaros Mahallesi,2025-11-12,Daire,59.0,70.0,20.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,1.0,,0.0,2,1.0,2.0,3.0
32,5500000.0,Doğanlar Mahallesi,2025-11-12,Daire,130.0,135.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,3,1.0,3.0,4.0
33,4500000.0,Erzene Mahallesi,2025-11-14,Daire,110.0,120.0,5.0,Doğalgaz Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,2,1.0,3.0,4.0
34,4250000.0,Erzene Mahallesi,2025-11-26,Daire,70.0,80.0,7.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,3,1.0,2.0,3.0
35,5750000.0,Kazımdirik Mahallesi,2025-11-27,Daire,95.0,105.0,7.0,Klimalı,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,0.0,0,1.0,2.0,3.0
36,2500000.0,Zafer Mahallesi,2025-11-27,Daire,75.0,85.0,1.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,25.0,0,1.0,3.0,4.0
37,2600000.0,Meriç Mahallesi,2025-11-22,Daire,85.0,90.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
38,8000000.0,Erzene Mahallesi,2025-11-25,Müstakil Ev,120.0,150.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Bilinmiyor,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,0,1.0,3.0,4.0
39,2750000.0,Ergene Mahallesi,2025-11-26,Daire,77.0,89.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,25.0,0,0.0,2.0,2.0
40,3650000.0,Kızılay Mahallesi,2025-11-26,Daire,77.0,85.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,7.0,0,1.0,2.0,3.0
41,3990000.0,Kemalpaşa Mahallesi,2025-11-26,Daire,35.0,45.0,4.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,3,1.0,1.0,2.0
42,10750000.0,Rafet Paşa Mahallesi,2025-11-27,Daire,145.0,183.0,16.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,2.0,,25.0,5,1.0,3.0,4.0
43,3250000.0,Ümit Mahallesi,2025-11-04,Daire,55.0,60.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,0,1.0,2.0,3.0
44,4250000.0,Mevlana Mahallesi,2025-11-11,Daire,40.0,50.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,5,1.0,1.0,2.0
45,4500000.0,Gürpınar Mahallesi,2025-11-24,Daire,80.0,90.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Var,1.0,,1.0,0,1.0,2.0,3.0
46,4299000.0,Koşukavak Mahallesi,2025-11-26,Daire,41.0,58.0,24.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,Kat İrtifakı,Hayır,,Var,1.0,,1.0,10,1.0,1.0,2.0
47,2450000.0,Atatürk Mahallesi,2025-11-12,Daire,50.0,60.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,13.0,0,1.0,1.0,2.0
48,8850000.0,Erzene Mahallesi,2025-11-27,Daire,135.0,142.0,8.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,8,1.0,3.0,4.0
49,3150000.0,Erzene Mahallesi,2025-11-28,Daire,45.0,50.0,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kooperatiften Tapu,Evet,Boş,Yok,1.0,1.0,2.0,-2,1.0,1.0,2.0
50,4750000.0,Çınar Mahallesi,2025-11-26,Müstakil Ev,50.0,56.0,3.0,Sobalı,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,1.0,2.0
51,5800000.0,Atatürk Mahallesi,2025-11-22,Daire,57.0,67.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,7.0,1,1.0,2.0,3.0
52,5500000.0,Atatürk Mahallesi,2025-11-05,Daire,72.0,90.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,1.0,,0.0,2,1.0,2.0,3.0
53,3200000.0,Birlik Mahallesi,2025-11-26,Daire,85.0,94.0,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,2,1.0,3.0,4.0
54,3650000.0,Ümit Mahallesi,2025-11-03,Daire,65.0,71.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,1,1.0,2.0,3.0
55,4500000.0,Kemalpaşa Mahallesi,2025-10-31,Daire,100.0,105.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,3,1.0,3.0,4.0
56,23500000.0,Atatürk Mahallesi,2025-10-30,Villa,200.0,240.0,3.0,Yerden Isıtma,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,0.0,0,1.0,4.0,5.0
57,17850000.0,Yakaköy Mahallesi,2025-11-19,Villa,300.0,400.0,2.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Hisseli Tapu,Hayır,Boş,Yok,2.0,,25.0,0,1.0,3.0,4.0
58,11750000.0,Kazımdirik Mahallesi,2025-11-13,Daire,170.0,200.0,7.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,,,2.0,,13.0,7,1.0,3.0,4.0
59,3800000.0,Çınar Mahallesi,2025-11-03,Müstakil Ev,100.0,110.0,2.0,Klimalı,Boş,Krediye Uygun,Müstakil Tapulu,Hayır,,,1.0,,18.0,0,1.0,3.0,4.0
60,4950000.0,İnönü Mahallesi,2025-11-10,Daire,115.0,180.0,5.0,Kombi Doğalgaz,Boş,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,2.0,,25.0,0,1.0,3.0,4.0
61,14000000.0,Ergene Mahallesi,2025-11-19,Daire,187.0,190.0,1.0,Kombi Doğalgaz,Boş,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,0,1.0,3.0,4.0
62,23500000.0,Çiçekli Mahallesi,2025-11-27,Villa,135.0,150.0,1.0,Isı Pompası,Boş,Bilinmiyor,Hisseli Tapu,Hayır,,Var,2.0,,3.0,0,1.0,3.0,4.0
63,3550000.0,Kızılay Mahallesi,2025-11-11,Daire,85.0,100.0,3.0,Klimalı,Boş,Bilinmiyor,Kat İrtifakı,Hayır,,Yok,1.0,,4.0,3,1.0,1.0,2.0
64,2950000.0,Doğanlar Mahallesi,2025-11-27,Daire,95.0,110.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,0,1.0,2.0,3.0
65,4250000.0,Atatürk Mahallesi,2025-11-26,Daire,110.0,120.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,25.0,4,1.0,3.0,4.0
66,12000000.0,Kazımdirik Mahallesi,2025-11-26,Daire,85.0,97.0,13.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Yok,2.0,,1.0,4,1.0,3.0,4.0
67,5500000.0,Atatürk Mahallesi,2025-11-27,Daire,120.0,130.0,3.0,Isıtma Yok,Boş,Bilinmiyor,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,3,1.0,3.0,4.0
68,7850000.0,Yakaköy Mahallesi,2025-11-09,Müstakil Ev,60.0,75.0,1.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,,Yok,1.0,,25.0,0,1.0,2.0,3.0
69,9950000.0,Erzene Mahallesi,2025-11-13,Daire,85.0,95.0,5.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,2.0,,0.0,2,1.0,1.0,2.0
70,4750000.0,Zafer Mahallesi,2025-11-14,Müstakil Ev,100.0,128.0,1.0,Kombi Doğalgaz,Boş,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
71,4150000.0,Kazımdirik Mahallesi,2025-11-16,Daire,35.0,45.0,6.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Yok,1.0,,7.0,3,1.0,0.0,1.0
72,10500000.0,Meriç Mahallesi,2025-11-19,Daire,125.0,140.0,10.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,2.0,,4.0,2,1.0,3.0,4.0
73,4250000.0,Kızılay Mahallesi,2025-11-03,Daire,48.0,55.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,1.0,1.0,0.0,3,1.0,1.0,2.0
74,2550000.0,Zafer Mahallesi,2025-11-22,Daire,85.0,90.0,3.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
75,3300000.0,Sarnıçköy Mahallesi,2025-11-12,Müstakil Ev,120.0,256.0,2.0,Sobalı,Boş,Krediye Uygun Değil,Müstakil Tapulu,Hayır,,Yok,1.0,,25.0,0,1.0,2.0,3.0
76,2600000.0,Tuna Mahallesi,2025-11-25,Daire,72.0,75.0,4.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Hisseli Tapu,Hayır,,,1.0,,18.0,3,1.0,2.0,3.0
77,14450000.0,Erzene Mahallesi,2025-10-30,Daire,200.0,250.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Yok,3.0,,13.0,4,1.0,3.0,4.0
78,,,,,,,,,,,,,,,,,,0,0.0,,
79,7500000.0,Ergene Mahallesi,2025-11-14,Daire,151.0,175.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,2.0,,25.0,5,1.0,3.0,4.0
80,8149000.0,Kemalpaşa Mahallesi,2025-11-15,Daire,98.0,110.0,4.0,Yerden Isıtma,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,0.0,0,1.0,3.0,4.0
81,2700000.0,Atatürk Mahallesi,2025-11-03,Daire,40.0,44.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,3,1.0,1.0,2.0
82,7200000.0,Yeşilova Mahallesi,2025-11-03,Daire,97.0,123.0,14.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,7.0,13,1.0,2.0,3.0
83,3350000.0,Gürpınar Mahallesi,2025-10-30,Daire,110.0,120.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,1.0,25.0,5,1.0,3.0,4.0
84,5000000.0,Ergene Mahallesi,2025-11-21,Daire,127.0,140.0,8.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,7,1.0,3.0,4.0
85,14800000.0,Erzene Mahallesi,2025-11-18,Daire,140.0,160.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,2.0,,18.0,3,1.0,3.0,4.0
86,14000000.0,Kızılay Mahallesi,2025-11-27,Daire,215.0,240.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,3.0,,3.0,4,2.0,3.0,5.0
87,4650000.0,Kazımdirik Mahallesi,2025-11-17,Daire,90.0,105.0,8.0,Isıtma Yok,Boş,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,0,1.0,2.0,3.0
88,3900000.0,Atatürk Mahallesi,2025-11-08,Daire,50.0,55.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,1,1.0,1.0,2.0
89,6900000.0,Kazımdirik Mahallesi,2025-11-17,Daire,44.0,56.0,5.0,Merkezi (Pay Ölçer),Boş,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1.0,,4.0,2,1.0,1.0,2.0
90,5500000.0,Kazımdirik Mahallesi,2025-11-25,Daire,31.0,55.0,8.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun Değil,Kat Mülkiyeti,Evet,Boş,Var,1.0,,0.0,3,1.0,1.0,2.0
91,3450000.0,Atatürk Mahallesi,2025-11-15,Daire,80.0,85.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,,,1.0,,18.0,0,1.0,2.0,3.0
92,4200000.0,Mevlana Mahallesi,2025-11-24,Daire,40.0,50.0,7.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,4.0,4,1.0,1.0,2.0
93,7250000.0,Birlik Mahallesi,2025-11-18,Daire,120.0,135.0,13.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Evet,Boş,Var,2.0,,7.0,10,1.0,3.0,4.0
94,3350000.0,Rafet Paşa Mahallesi,2025-11-27,Daire,85.0,90.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,7.0,5,1.0,2.0,3.0
95,15000000.0,Evka 3 Mahallesi,2025-10-31,Daire,160.0,180.0,4.0,Klimalı,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,,,2.0,,13.0,3,1.0,4.0,5.0
96,3600000.0,İnönü Mahallesi,2025-11-28,Daire,80.0,85.0,3.0,Klimalı,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,2.0,,25.0,0,1.0,2.0,3.0
97,12500000.0,Kazımdirik Mahallesi,2025-11-07,Daire,85.0,120.0,12.0,Klimalı,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,2.0,,25.0,3,1.0,2.0,3.0
98,3750000.0,Evka 4 Mahallesi,2025-11-17,Daire,75.0,80.0,9.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
99,4300000.0,Kazımdirik Mahallesi,2025-11-20,Daire,105.0,110.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,3,1.0,3.0,4.0
100,12750000.0,Barbaros Mahallesi,2025-11-26,Daire,135.0,145.0,36.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,,,2.0,,4.0,23,1.0,3.0,4.0
101,2850000.0,Serintepe Mahallesi,2025-11-24,Müstakil Ev,265.0,280.0,4.0,Isıtma Yok,Kiracı Oturuyor,Bilinmiyor,Müstakil Tapulu,Hayır,,Yok,2.0,,25.0,0,1.0,2.0,3.0
